595,740418/7912,10,4,2012-08-18,null,100,null
596,740419/7768,12,1,2020-03-03,null,119,null
597,740421/8371,5,4,2005-12-16,null,49,null
598,740423/7247,29,2,2012-03-18,null,288,null
600,740504/8992,38,5,2010-05-24,null,373,null
601,740508/7228,28,4,2012-04-09,null,275,null
602,740530/8273,7,4,2002-01-06,null,67,null
603,740601/8081,18,5,2017-10-14,null,176,null
605,740616/7758,1,6,2000-07-04,null,10,null
606,740622/5860,7,4,2021-06-30,null,70,null
607,740702/8090,21,2,2019-09-21,null,204,null
608,740705/9066,10,8,2004-12-07,null,99,null
610,740712/8421,21,7,2018-05-31,null,209,null
611,740802/8155,8,1,2022-04-22,null,74,null
612,740804/8472,10,2,2009-09-03,null,97,null
613,740810/6596,22,2,2004-04-21,null,217,null
614,740812/7694,32,7,2013-05-30,null,316,null
616,740820/8104,32,7,2013-10-15,null,317,null
617,740820/9910,7,4,2011-09-22,null,62,null
618,740822/7222,8,2,2008-01-12,null,77,null
619,740827/7756,9,2,2004-07-17,null,84,null
621,740905/7139,16,4,2017-09-29,null,153,null
622,740911/7331,2,7,2020-01-12,null,19,null
623,740911/8442,3,5,2000-03-22,null,21,null
624,740911/8453,7,5,2019-01-25,null,63,null
625,740915/7756,23,7,2013-10-03,null,229,null
626,740915/7767,31,1,2022-05-05,null,305,null
627,740918/7225,26,7,2002-08-26,null,253,null
628,740920/5782,33,4,2006-12-08,null,322,null
629,740920/7927,12,3,2014-03-03,null,111,null
630,740921/7926,3,1,2020-02-05,null,25,null
631,740922/8123,14,6,2006-12-09,null,135,null
632,740928/7787,12,7,2018-05-27,null,117,null
633,740929/7621,11,4,2022-02-08,null,108,null
634,740930/7906,3,8,2011-11-09,null,24,null
635,741006/7786,17,8,2008-07-09,null,170,null
636,741009/6760,14,5,2005-01-19,null,132,null
637,741013/7592,12,7,2012-06-16,null,115,null
638,741018/6762,3,5,2000-11-11,null,21,null
639,741021/8695,8,1,2000-04-30,null,80,null
640,741028/9051,16,1,2016-08-04,null,158,null
641,741101/9341,7,2,2020-10-30,null,70,null
642,741105/7137,23,6,2019-11-30,null,223,null
643,741106/7235,12,3,2006-02-02,null,111,null
644,741108/6947,4,4,2015-04-29,null,39,null
645,741110/8452,9,6,2020-12-06,null,84,null
646,741124/8427,22,4,2014-07-30,null,216,null
647,741126/7138,17,6,2011-01-18,null,162,null
648,741209/8441,14,3,2006-11-26,null,134,null
649,741211/7174,36,3,2002-07-21,null,357,null
650,741212/7228,8,8,2006-10-25,null,80,null
651,741212/7778,20,7,2014-01-20,null,194,null
652,741215/8490,36,8,2002-02-12,null,356,null
653,741231/7341,25,8,2004-01-08,null,250,null
654,745107/8008,37,2,2002-11-07,null,366,null
655,745117/7118,38,2,2016-07-31,null,378,null
656,745120/7489,5,8,2010-08-29,null,47,null
657,745208/9040,29,8,2008-05-11,null,281,null
658,745213/7187,38,3,2015-08-18,null,375,null
659,745301/8419,17,5,2004-08-31,null,164,null
660,745321/7750,7,5,2011-12-26,null,67,null
661,745321/8102,22,3,2009-03-28,null,213,null
662,745404/8470,22,2,2020-09-05,null,214,null
663,745426/8459,29,4,2006-03-18,null,288,null
664,745611/7911,17,7,2017-01-21,null,165,null
665,745620/7682,10,2,2012-03-06,null,95,null
666,745624/8074,25,3,2013-10-28,null,241,null
667,745709/8275,15,8,2020-03-17,null,141,null
668,745815/8092,5,5,2002-11-06,null,48,null
669,745816/6606,10,1,2022-01-08,null,99,null
670,745816/7618,40,3,2019-11-05,null,397,null
671,745817/6957,23,8,2008-05-04,null,224,null
672,745824/2044,25,1,2013-06-11,null,249,null
673,745913/8104,8,5,2012-09-17,null,71,null
674,745927/9366,21,4,2019-08-16,null,205,null
675,746003/8454,36,6,2016-03-29,null,356,null
676,746008/7789,22,6,2022-08-21,null,218,null
677,746016/7693,28,4,2020-11-21,null,276,null
678,746103/8277,24,1,2009-10-17,null,234,null
679,746106/7966,31,3,2010-05-28,null,301,null
680,746108/8415,37,1,2018-10-16,null,368,null
681,746112/8092,17,1,2001-04-30,null,168,null
682,746117/7922,20,7,2012-10-09,null,195,null
683,746203/7748,35,4,2013-04-09,null,344,null
684,746209/9656,10,7,2015-02-10,null,98,null
685,746210/9402,3,2,2016-05-08,null,25,null
686,746212/7673,21,6,2000-03-17,null,208,null
687,746221/7972,11,6,2010-07-28,null,102,null
688,750105/6497,39,2,2008-12-29,null,388,null
689,750110/7240,23,1,2009-11-08,null,230,null
690,750115/7543,22,3,2018-05-29,null,216,null
691,750115/8082,6,3,2013-07-29,null,54,null
692,750117/8960,4,1,2004-01-03,null,35,null
693,750118/7969,27,8,2015-03-03,null,265,null
694,750120/8110,32,2,2020-12-18,null,316,null
695,750120/8275,5,4,2012-09-03,null,48,null
696,750121/6932,2,6,2013-11-22,null,18,null
697,750122/8042,8,2,2005-11-01,null,80,null
698,750122/8273,3,3,2013-10-29,null,30,null
699,750126/7445,12,1,2017-11-10,null,112,null
700,750128/7156,34,3,2022-09-08,null,332,null
701,750128/7794,15,6,2007-05-05,null,144,null
702,750202/8424,31,4,2018-08-18,null,306,null
703,750202/9480,1,4,2000-12-12,null,8,null
704,750203/8434,25,8,2014-11-16,null,242,null
705,750206/7232,33,3,2005-11-25,null,323,null
706,750214/8324,14,5,2012-03-15,null,132,null
707,750219/6999,2,7,2012-01-11,null,12,null
708,750222/7634,40,7,2020-08-10,null,396,null
709,750304/8124,14,4,2019-07-10,null,131,null
710,750305/9201,31,2,2012-06-19,null,306,null
711,750312/9249,35,8,2018-12-10,null,350,null
712,750317/8430,26,1,2018-02-26,null,257,null
713,750321/9064,25,7,2021-07-01,null,248,null
714,750327/7606,39,6,2022-05-13,null,386,null
715,750327/7969,8,4,2000-11-26,null,77,null
716,750330/7482,33,4,2014-05-25,null,329,null
717,750404/8420,38,7,2017-08-12,null,374,null
718,750409/8415,37,6,2000-09-09,null,366,null
719,750410/7600,40,5,2022-03-11,null,395,null
720,750411/7907,13,8,2002-09-19,null,128,null
721,750414/7761,6,8,2006-02-21,null,57,null
722,750420/8591,14,7,2014-10-31,null,138,null
723,750422/7940,28,7,2019-07-07,null,274,null
724,750423/7774,32,3,2017-02-01,null,311,null
725,750423/7785,18,6,2003-07-16,null,176,null
726,750424/8367,32,1,2019-12-26,null,320,null
727,750427/8738,10,2,2019-04-09,null,100,null
728,750430/7151,17,4,2001-01-23,null,165,null
729,750505/8429,25,6,2019-12-12,null,249,null
730,750506/8087,7,8,2017-04-08,null,67,null
731,750506/8296,12,2,2005-07-29,null,111,null
732,750508/7777,16,5,2008-04-05,null,156,null
733,750511/8093,11,8,2015-01-30,null,101,null
734,750525/8079,30,1,2016-12-29,null,299,null
735,750606/7907,6,1,2015-02-18,null,57,null
736,750606/9043,6,7,2005-02-12,null,60,null
737,750609/8138,5,4,2012-07-25,null,49,null
738,750610/8467,26,7,2003-08-20,null,260,null
739,750611/8477,15,7,2013-07-17,null,145,null
740,750623/7783,40,8,2009-10-02,null,397,null
741,750623/8091,3,1,2002-10-08,null,29,null
742,750629/8382,30,4,2016-08-22,null,295,null
743,750705/7888,27,5,2020-03-24,null,269,null
744,750711/8432,28,7,2011-01-01,null,275,null
745,750719/8083,21,6,2020-11-13,null,203,null
746,750721/8103,27,4,2003-11-19,null,270,null
747,750722/6529,40,3,2021-01-03,null,400,null
748,750722/7376,21,7,2013-05-22,null,207,null
749,750722/7684,13,2,2018-06-20,null,130,null
750,750724/8903,22,8,2001-08-20,null,215,null
751,750728/7502,34,4,2018-06-18,null,334,null
752,750803/7966,31,8,2014-07-07,null,306,null
753,750807/7786,36,8,2018-03-27,null,355,null
754,750809/7696,25,3,2001-02-08,null,244,null
755,750813/7802,39,4,2017-03-09,null,384,null
756,750816/8426,12,6,2002-09-18,null,115,null
757,750819/7455,18,6,2004-04-20,null,177,null
758,750828/8502,32,4,2001-02-21,null,319,null
759,750901/8132,21,3,2006-06-12,null,209,null
760,750903/7536,39,7,2010-06-28,null,390,null
761,750913/7669,23,1,2009-02-10,null,222,null
762,751001/6734,9,7,2014-01-07,null,87,null
763,751004/7171,24,6,2002-05-03,null,238,null
764,751006/7763,25,6,2003-01-08,null,248,null
765,751006/7785,19,5,2005-03-14,null,189,null
766,751010/7803,9,4,2002-03-15,null,83,null
767,751015/7149,36,1,2021-02-14,null,355,null
768,751021/7440,23,8,2016-01-19,null,221,null
770,751030/8454,26,2,2021-03-29,null,251,null
771,751030/8476,23,7,2009-04-23,null,226,null
772,751101/7118,38,5,2017-01-27,null,375,null
773,751101/7151,40,3,2017-11-14,null,396,null
775,751112/7932,3,1,2006-05-23,null,29,null
776,751112/8097,4,3,2012-06-20,null,40,null
777,751113/8448,6,2,2018-08-05,null,59,null
778,751121/7912,17,3,2011-09-02,null,165,null
779,751122/7691,5,6,2018-03-06,null,48,null
781,751129/9411,24,8,2021-04-10,null,235,null
782,751201/7755,14,1,2019-10-26,null,138,null
783,751202/0000,2,7,2013-10-25,null,18,null
784,751206/8443,20,1,2015-03-27,null,194,null
786,751207/9047,35,1,2015-07-23,null,345,null
787,751208/9167,7,5,2004-07-05,null,67,null
788,751215/7642,36,7,2012-08-10,null,357,null
789,751217/9554,26,8,2010-10-19,null,260,null
791,751226/8291,37,8,2008-11-09,null,363,null
792,755113/7814,24,8,2012-05-21,null,234,null
793,755126/7064,26,4,2010-08-08,null,257,null
794,755201/7770,21,7,2003-12-20,null,203,null
796,755221/8102,9,1,2011-10-24,null,81,null
797,755224/6790,21,6,2020-09-10,null,208,null
798,755406/8417,19,8,2001-07-05,null,183,null
799,755408/8432,26,7,2009-11-22,null,256,null
801,755528/7124,21,4,2015-11-23,null,208,null
802,755609/9452,24,1,2011-09-08,null,232,null
803,755625/8435,26,6,2009-08-24,null,258,null
804,755629/7749,37,2,2017-09-18,null,370,null
806,755707/7528,30,4,2010-09-04,null,300,null
807,755721/8438,9,4,2007-07-07,null,84,null
808,755813/7620,3,8,2019-09-05,null,24,null
809,755816/7507,6,2,2010-08-03,null,57,null
810,755821/8393,19,8,2015-01-30,null,187,null
812,755918/9550,8,1,2010-11-05,null,71,null
813,755919/7767,27,7,2009-03-11,null,263,null
814,755926/9487,7,8,2014-05-08,null,68,null
815,755929/8384,39,4,2010-12-19,null,386,null
817,756008/7612,9,5,2008-10-20,null,84,null
818,756026/0000,22,7,2013-09-13,null,219,null
819,756105/7614,23,6,2022-05-31,null,226,null
820,756204/8472,20,3,2011-09-25,null,193,null
822,760102/9557,16,7,2009-01-21,null,154,null
823,760106/9080,24,6,2005-12-24,null,234,null
824,760108/7747,8,4,2004-11-23,null,71,null
825,760110/8361,7,2,2017-05-20,null,70,null
826,760116/7156,7,2,2007-06-06,null,68,null
828,760122/7392,20,4,2000-07-07,null,198,null
829,760126/7080,35,1,2020-09-25,null,343,null
830,760128/7122,31,1,2019-08-10,null,302,null
831,760130/7263,3,6,2009-02-25,null,22,null
1,195913/9410,29,1,2000-10-23,null,286,null
2,460201/0000,26,6,2021-07-12,null,252,null
3,471121/4196,17,6,2006-04-23,null,166,null
4,480914/0000,37,1,2003-01-27,null,368,null
5,490127/4112,36,4,2014-01-20,null,357,null
6,501128/0001,25,6,2003-05-11,null,247,null
7,501202/0001,38,4,2000-03-23,null,379,null
8,501230/0001,24,1,2007-06-30,null,235,null
9,510317/0001,20,5,2010-09-28,null,200,null
10,510620/0001,5,8,2013-12-10,null,49,null
11,510722/0001,7,8,2012-12-23,null,61,null
12,510821/0001,21,2,2010-01-24,null,201,null
13,511027/0000,7,5,2019-11-26,null,62,null
14,511121/0001,22,3,2013-11-03,null,212,null
15,520330/0001,4,3,2019-03-21,null,36,null
16,520701/0001,25,1,2019-01-21,null,247,null
17,520809/0001,19,4,2008-09-15,null,181,null
18,520811/1330,34,6,2008-06-11,null,334,null
19,521014/0001,34,1,2015-08-13,null,338,null
20,521118/0001,33,2,2005-01-10,null,327,null
21,530116/0001,21,8,2013-05-15,null,208,null
22,530125/0001,18,6,2003-07-30,null,172,null
23,530227/0001,21,5,2004-01-12,null,210,null
24,530310/0001,36,1,2018-04-19,null,356,null
25,530310/0002,24,7,2012-07-09,null,236,null
26,530516/0001,8,8,2022-04-08,null,72,null
27,530605/0001,25,6,2013-10-14,null,248,null
28,530624/0001,25,8,2002-01-12,null,243,null
29,530624/0002,13,6,2004-07-06,null,125,null
30,530630/0001,27,5,2022-06-15,null,267,null
31,530722/0001,19,1,2006-12-15,null,185,null
32,530806/0001,37,2,2012-08-22,null,366,null
33,531108/0001,18,4,2018-01-25,null,176,null
34,531130/0001,39,7,2015-04-02,null,382,null
35,531217/0001,21,7,2004-05-19,null,210,null
36,540103/0000,35,3,2009-11-13,null,341,null
37,540121/0001,21,7,2009-06-27,null,210,null
38,540130/0000,18,8,2009-08-21,null,179,null
39,540203/0001,32,7,2009-02-17,null,313,null
40,540317/0001,30,7,2010-04-09,null,292,null
41,540414/0001,13,1,2016-11-22,null,129,null
42,540520/6279,2,7,2012-05-23,null,11,null
43,540602/0001,22,7,2010-04-30,null,213,null
44,540622/0000,21,5,2016-07-16,null,210,null
45,540627/0001,26,6,2012-05-10,null,252,null
46,540718/0000,21,6,2018-12-21,null,204,null
47,540903/0000,38,2,2012-10-27,null,372,null
48,540905/0000,20,5,2010-08-29,null,192,null
49,540919/0001,15,2,2013-11-07,null,150,null
50,541004/5366,14,7,2012-03-30,null,135,null
51,541220/0001,7,3,2022-02-22,null,70,null
52,545614/0001,12,6,2006-02-06,null,114,null
53,545704/0001,2,3,2015-03-07,null,14,null
54,545731/0001,22,4,2011-09-17,null,214,null
55,545918/0001,14,7,2022-06-29,null,140,null
56,550105/0001,8,3,2016-06-27,null,74,null
57,550203/0001,29,6,2005-05-25,null,286,null
58,550210/0001,7,2,2013-01-02,null,63,null
59,550216/0001,28,5,2015-08-06,null,277,null
60,550311/0001,15,2,2013-01-17,null,148,null
61,550318/0001,15,1,2010-01-14,null,146,null
62,550329/0001,22,8,2000-11-29,null,213,null
63,550405/0000,13,7,2006-07-15,null,127,null
64,550405/0001,15,8,2004-09-11,null,150,null
65,550424/0000,15,2,2004-11-06,null,141,null
66,550519/0001,12,5,2012-06-07,null,120,null
67,550602/0001,12,2,2021-01-11,null,114,null
68,550618/0001,34,2,2010-10-20,null,336,null
69,550712/0001,7,7,2004-06-06,null,68,null
70,550720/0001,22,8,2018-12-28,null,217,null
71,550724/0000,23,1,2005-02-06,null,227,null
72,550728/0001,39,8,2005-01-10,null,385,null
73,550822/0001,15,4,2022-06-10,null,148,null
74,550928/0001,27,8,2016-02-09,null,263,null
75,550928/0002,16,7,2012-12-14,null,155,null
76,551007/0001,3,5,2001-10-09,null,30,null
77,551007/0002,30,1,2000-11-12,null,292,null
78,551104/0001,35,6,2021-05-31,null,345,null
79,551109/0001,6,2,2018-10-22,null,57,null
80,551126/0001,9,6,2001-07-28,null,81,null
81,551214/0001,33,7,2014-08-04,null,330,null
82,555220/0001,34,2,2012-11-12,null,335,null
83,555226/0001,20,2,2018-09-29,null,195,null
84,556208/0001,27,3,2020-09-26,null,266,null
85,560124/0001,34,1,2003-08-10,null,339,null
86,560308/0001,12,3,2017-12-04,null,111,null
87,560316/0001,12,4,2001-11-30,null,118,null
88,560317/8108,25,1,2020-03-12,null,244,null
89,560405/0001,1,3,2007-12-11,null,10,null
90,560521/0001,21,4,2005-03-12,null,207,null
91,560526/0001,3,7,2002-09-17,null,25,null
92,560712/0001,18,1,2022-02-23,null,176,null
93,560719/0000,35,2,2011-09-22,null,350,null
94,560721/0001,5,8,2012-05-10,null,45,null
95,560805/0001,11,7,2021-11-18,null,110,null
96,560814/0001,5,5,2016-03-18,null,43,null
97,560815/0001,25,2,2001-01-11,null,244,null
98,561011/0001,23,3,2007-12-02,null,224,null
99,561017/0001,23,4,2000-08-17,null,224,null
100,561021/0001,21,7,2022-07-22,null,204,null
101,561124/0001,40,7,2002-09-05,null,395,null
102,561129/0001,23,7,2003-02-05,null,221,null
103,561223/0001,16,3,2015-03-07,null,158,null
104,561223/0002,15,8,2000-01-27,null,141,null
105,565130/0001,5,8,2012-09-20,null,48,null
106,565224/0001,6,7,2005-09-23,null,57,null
107,565423/0001,22,3,2002-07-14,null,216,null
108,565506/0001,6,7,2006-01-03,null,59,null
109,565909/0001,36,1,2001-03-15,null,354,null
110,570118/0001,31,3,2001-03-26,null,302,null
111,570120/0001,5,5,2017-01-07,null,46,null
112,570216/0001,7,5,2010-03-26,null,66,null
113,570221/0000,3,8,2002-01-15,null,21,null
114,570223/0000,2,7,2022-10-04,null,16,null
115,570303/0001,1,5,2005-07-13,null,2,null
116,570320/0000,16,5,2011-03-05,null,154,null
117,570320/0001,34,4,2018-06-07,null,339,null
118,570408/0001,1,6,2000-07-08,null,1,null
119,570427/0001,35,4,2015-12-19,null,344,null
120,570518/0000,12,2,2004-03-10,null,114,null
121,570618/0001,11,8,2000-02-01,null,109,null
122,570619/0001,25,8,2014-10-16,null,247,null
123,570802/0001,29,5,2013-02-27,null,287,null
124,570911/0001,29,8,2018-08-06,null,288,null
125,570925/0000,21,6,2022-08-06,null,201,null
126,571008/0000,6,8,2010-05-05,null,60,null
127,571215/0000,38,7,2005-01-09,null,378,null
128,575210/0001,22,5,2022-09-01,null,217,null
129,575424/0001,39,5,2009-10-03,null,388,null
130,575504/0001,35,4,2012-10-24,null,342,null
131,575521/0000,1,1,2010-09-08,null,9,null
132,575808/0001,12,6,2000-09-18,null,115,null
133,576123/0000,22,8,2021-05-23,null,220,null
134,580104/0000,6,8,2004-01-16,null,59,null
135,580214/0000,25,5,2012-07-18,null,248,null
136,580317/0000,35,7,2005-10-05,null,341,null
137,580419/0000,20,2,2020-07-09,null,191,null
138,580522/0000,30,2,2019-06-21,null,296,null
139,580703/0000,36,2,2002-03-12,null,352,null
140,580704/0000,40,5,2013-04-24,null,394,null
141,580706/0000,22,8,2003-02-23,null,211,null
142,580710/0000,38,3,2017-11-02,null,371,null
144,580907/0000,27,5,2015-07-19,null,270,null
145,580921/0000,38,7,2000-04-01,null,380,null
146,581223/0000,20,5,2003-02-01,null,193,null
147,585119/0000,40,8,2009-08-04,null,393,null
149,585307/6735,24,8,2021-02-26,null,234,null
150,585313/0000,26,6,2008-02-11,null,253,null
151,585520/0000,26,4,2002-11-21,null,258,null
152,585718/0000,29,2,2008-08-30,null,285,null
154,586229/0000,9,7,2021-08-15,null,87,null
155,590423/0000,15,6,2008-03-02,null,150,null
156,590425/0000,26,4,2016-05-24,null,257,null
157,590430/0000,40,5,2020-09-09,null,400,null
159,590523/0000,4,1,2006-10-09,null,40,null
160,590603/0001,15,8,2011-01-25,null,149,null
161,590626/0000,33,4,2010-05-24,null,330,null
162,590704/0000,17,5,2006-10-26,null,164,null
164,590829/0000,12,6,2011-08-10,null,120,null
165,590909/0000,21,7,2014-12-14,null,207,null
166,590915/0000,34,2,2003-10-30,null,334,null
167,591002/0000,2,2,2010-09-26,null,18,null
169,591026/0000,1,2,2009-06-13,null,8,null
170,591220/0000,13,3,2012-08-18,null,122,null
171,595117/0000,19,5,2019-11-09,null,186,null
172,595222/0000,10,2,2020-07-12,null,91,null
173,595310/0000,36,3,2003-01-22,null,355,null
175,600213/0000,7,7,2013-03-05,null,69,null
176,600215/0000,14,7,2010-10-14,null,138,null
177,600222/0000,27,3,2010-11-08,null,267,null
178,600319/0000,11,7,2014-04-18,null,108,null
180,600701/0000,5,6,2005-11-21,null,46,null
181,600707/6933,8,2,2005-05-26,null,73,null
182,600911/0000,9,5,2016-01-01,null,82,null
183,600917/0000,8,4,2014-05-15,null,73,null
185,601023/0000,36,8,2001-01-28,null,351,null
186,601123/0000,8,4,2022-05-24,null,78,null
187,601128/0001,28,6,2001-12-21,null,271,null
188,601228/0000,26,5,2022-04-10,null,255,null
189,605104/0000,21,8,2010-01-09,null,201,null
191,605626/0000,16,4,2006-05-31,null,158,null
192,605911/9136,1,4,2019-12-06,null,3,null
193,610224/0000,20,1,2016-07-06,null,198,null
194,610304/0000,18,7,2003-07-01,null,172,null
196,610329/0000,12,6,2016-08-02,null,120,null
197,610330/0000,39,8,2005-11-03,null,387,null
198,610331/6604,24,3,2006-03-01,null,240,null
199,610422/0000,32,3,2003-11-24,null,320,null
201,610603/0000,1,6,2009-01-30,null,6,null
202,610812/0000,19,5,2018-10-17,null,183,null
203,610816/0000,33,3,2004-04-10,null,322,null
204,610825/0000,1,4,2004-03-25,null,5,null
206,610921/0000,19,7,2012-03-15,null,182,null
207,611026/0000,3,1,2001-12-23,null,22,null
208,611121/0000,29,3,2018-09-26,null,288,null
209,611127/0000,10,4,2021-11-30,null,92,null
2488,870125/7378,17,6,2002-03-25,null,161,null
2489,870202/7983,33,4,2022-08-21,null,322,null
2490,870206/9629,15,5,2022-07-29,null,146,null
2491,870212/7918,1,1,2004-03-02,null,8,null
2492,870222/8766,15,5,2004-09-16,null,144,null
2493,870226/8960,12,4,2006-04-18,null,118,null
2494,870227/8750,1,3,2012-07-02,null,9,null
2495,870228/9420,34,1,2014-08-16,null,340,null
2496,870302/8312,6,1,2008-06-09,null,58,null
2497,870304/9641,17,8,2022-02-18,null,169,null
2498,870305/8595,13,2,2003-11-23,null,127,null
2499,870309/9669,34,2,2003-03-18,null,333,null
2500,870314/7552,35,2,2007-11-18,null,345,null
2501,870320/8074,23,3,2009-01-13,null,226,null
2502,870320/8734,14,1,2009-01-26,null,134,null
2503,870323/7939,12,6,2004-06-02,null,114,null
2504,870325/8388,7,6,2022-03-27,null,67,null
